Organism Name,Assembly Identifier,Region,Sum_of_valid_dinucleotide_counts,AA_Count,AA_Rate,AT_Count,AT_Rate,AG_Count,AG_Rate,AC_Count,AC_Rate,TA_Count,TA_Rate,TT_Count,TT_Rate,TG_Count,TG_Rate,TC_Count,TC_Rate,GA_Count,GA_Rate,GT_Count,GT_Rate,GG_Count,GG_Rate,GC_Count,GC_Rate,CA_Count,CA_Rate,CT_Count,CT_Rate,CG_Count,CG_Rate,CC_Count,CC_Rate
Spisula solida,GCA_947247005.1_xbSpiSoli1.1,genome,932089311,100770266,0.108112,95103645,0.102033,47038919,0.050466,57448425,0.061634,84770999,0.090947,100667276,0.108002,65540478,0.070316,49257665,0.052847,49191478,0.052775,57396680,0.061579,30427046,0.032644,28653610,0.030741,65628500,0.07041,47068829,0.050498,22662381,0.024314,30463114,0.032683
Spisula solida,GCA_947247005.1_xbSpiSoli1.1,intron,15198218,1605560,0.1056413324246303,1526238,0.1004221679146857,775954,0.051055590859402,854693,0.0562363956090115,1351781,0.0889433879682473,1751904,0.1152703560377933,1130838,0.074405959961885,830530,0.054646538166514,771920,0.0507901650048709,962512,0.0633305825722463,535255,0.0352182736160252,452127,0.0297486850103084,1033184,0.067980601409981,824399,0.0542431356097142,279767,0.0184078817661386,511556,0.0336589460685456
Spisula solida,GCA_947247005.1_xbSpiSoli1.1,upstream1,183876,20180,0.109747873566969,18778,0.1021231699623659,9315,0.0506591398551197,10653,0.0579357828101546,16643,0.0905120842306771,20937,0.1138647784376427,12485,0.067899018904044,9922,0.053960277578368,9694,0.0527203115142813,10858,0.0590506645783027,6032,0.0328047162218016,5765,0.0313526506993843,12394,0.0674041201679392,9396,0.0510996541147294,4536,0.0246687985381452,6288,0.0341969588200744
Spisula solida,GCA_947247005.1_xbSpiSoli1.1,upstream2,183876,20139,0.1095248972133394,16929,0.092067480258435,10871,0.0591213643977463,10737,0.0583926124127129,14044,0.076377558789619,18907,0.1028247297091518,13161,0.071575409515108,10039,0.0545965759533598,11902,0.0647284039243838,11461,0.062330048510953,7036,0.0382649176619025,5973,0.0324838478104809,12585,0.0684428636689943,8814,0.0479344775827187,5336,0.0290195566577476,5942,0.0323152559333463
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,downstream1,91080,9831,0.1079380764163372,8260,0.090689503732982,6233,0.0684343434343434,5549,0.0609244620114185,6766,0.074286341677646,7838,0.0860562143170838,6930,0.0760869565217391,4789,0.0525801493192797,7266,0.0797760210803689,5066,0.0556214317083882,3576,0.039262187088274,2706,0.0297101449275362,6448,0.0707949055775142,4837,0.0531071585419411,1906,0.0209266578831796,3079,0.0338054457619675
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,downstream2,183080,19258,0.1051889884203626,19274,0.1052763819095477,9170,0.050087393489185,10143,0.0554020100502512,16336,0.0892287524579418,21083,0.1151573082805331,15670,0.0855909984706139,9446,0.0515949311776272,10225,0.0558499016823246,12314,0.0672602141140485,5898,0.0322154249508411,4845,0.0264638409438496,11981,0.0654413371203845,9864,0.0538780860825868,2574,0.0140594275726458,4999,0.0273050032772558
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,exon,1173595,121833,0.1038117919725288,102827,0.0876171081165137,90871,0.0774296073176862,73111,0.0622966185097925,79045,0.0673528772702678,82283,0.0701119210630583,94851,0.0808208964762119,59251,0.0504867522441728,100350,0.0855064992608182,69564,0.0592742811617295,52014,0.0443202297214967,37951,0.0323373906671381,85803,0.0731112521781364,60363,0.0514342682100724,24806,0.0211367635342686,38672,0.0329517422961072
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,genome,930773954,102555142,0.110183,96452978,0.103627,46241238,0.04968,56541010,0.060746,84969905,0.09129,102627577,0.11026,65330840,0.07019,49067014,0.052716,49034104,0.052681,56601595,0.060811,29660255,0.031866,28178309,0.030274,65231205,0.070083,46313198,0.049758,22241932,0.023896,29727652,0.031939
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,intron,14637956,1585685,0.1083269412751343,1492946,0.1019914255788171,738396,0.050443928100344,813455,0.0555716248907975,1308385,0.0893830395445921,1723113,0.1177154105395589,1075366,0.0734642186381759,793560,0.0542124870439561,750784,0.0512902211210362,903173,0.0617007593136637,499411,0.0341175366287478,428991,0.0293067556699856,985628,0.0673337179043303,781193,0.0533676286497923,269185,0.0183895210506166,488685,0.0333847840504507
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,upstream1,183080,20979,0.1145892506008302,18476,0.100917631636443,9213,0.0503222634913698,10583,0.0578053310028402,16120,0.0880489403539436,21085,0.1151682324666812,12486,0.0681996941227878,9848,0.0537906925934017,9847,0.0537852305003277,10613,0.0579691937950622,5986,0.0326960891413589,5608,0.030631417959362,12285,0.0671018134149006,9401,0.0513491369892942,4358,0.0238038016167795,6192,0.0338212803146165
Spisula subtruncata,GCA_963678985.1_xbSpiSubt1.1,upstream2,183080,20514,0.1120493773213895,17180,0.0938387590124535,10659,0.0582204500764693,10646,0.0581494428665064,14096,0.076993663972034,18757,0.1024524797902556,12988,0.0709416648459689,9933,0.0542549705046974,11735,0.0640976622241643,11035,0.0602741970723181,7055,0.0385350666375355,6037,0.0329746558881363,12628,0.0689753113393052,8764,0.0478697837011142,5197,0.0283864977059209,5856,0.0319860170417303
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,downstream1,77022,10178,0.1321440627353223,7584,0.0984653735296408,4482,0.0581911661603178,4211,0.0546726909194775,6066,0.0787567188595466,7881,0.1023214146607462,4639,0.0602295448053802,3984,0.0517254810313936,5891,0.0764846407519929,3717,0.0482589390044402,2349,0.0304977798551063,2936,0.0381189789930149,4682,0.0607878268546649,3165,0.0410921554880423,3418,0.0443769312663914,1839,0.0238762950845213
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,downstream2,135718,19646,0.1447560382557951,18552,0.1366952062364609,4664,0.0343653752634138,6036,0.044474572274864,17118,0.1261291796224524,23290,0.1716058297351862,7308,0.0538469473467041,5858,0.0431630292223581,5443,0.0401052181729763,6538,0.0481734184117066,1730,0.0127470195552542,2902,0.0213825726874843,6709,0.0494333839284398,5189,0.0382336904463667,2899,0.021360468029296,1836,0.0135280508112409
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,exon,932827,110289,0.1182309259916361,84884,0.090996508462984,54759,0.0587022030880324,54532,0.0584588567869497,59319,0.0635905693124234,81808,0.0876990052817939,60751,0.0651256878285041,52248,0.0560103856342065,74701,0.0800802292386476,48929,0.052452383989743,33300,0.0356979375596975,43237,0.0463505022903496,59883,0.0641951830296507,38362,0.0411244528728263,51958,0.0556995026944974,23867,0.0255856659380571
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,genome,186484963,25651656,0.137553,21112176,0.113211,8298192,0.044498,9184041,0.049248,18951799,0.101626,25865719,0.138701,10369793,0.055607,9388844,0.050346,9338536,0.050077,9246884,0.049585,4218797,0.022623,6046941,0.032426,10302602,0.055246,8354792,0.044801,5963882,0.03198,4190309,0.02247
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,intron,1032159,144299,0.1398030729761596,128289,0.1242918968879794,42516,0.0411913280802667,49118,0.0475876294253114,116680,0.1130445987488361,158188,0.153259333106624,58569,0.0567441644165288,48545,0.0470324823985451,48065,0.0465674377687933,53090,0.0514358737365076,16925,0.0163976674136446,26397,0.0255745481074136,55178,0.053458817875928,42415,0.041093474939423,26467,0.0256423671159191,17418,0.0168753070021188
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,upstream1,124972,17453,0.1396552827833434,14896,0.1191946996127132,5025,0.0402090068175271,6832,0.0546682456870338,13700,0.1096245559005217,17522,0.1402074064590468,7737,0.0619098678103895,5535,0.044289920942291,5688,0.0455141951797202,7032,0.0562686041673334,1981,0.0158515507473674,3602,0.0288224562301955,7351,0.0588211759434113,5033,0.0402730211567391,3575,0.0286064078353551,2010,0.0160836027270108
Steganacarus magnus,GCA_034698365.1_ASM3469836v1,upstream2,139897,17625,0.1259855465092175,15722,0.112382681544279,6664,0.0476350457836837,7990,0.0571134477508452,12898,0.0921964016383482,15633,0.1117464992101331,9408,0.0672494764004946,6668,0.0476636382481397,8726,0.0623744612107479,8228,0.0588146993859768,3578,0.0255759594558854,4798,0.0342966611149631,8753,0.0625674603458258,4949,0.0353760266481768,5722,0.0409015204042974,2535,0.0181204743489853
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,downstream1,92268,9892,0.1072094333896909,6951,0.0753348940044219,7036,0.0762561234664239,4549,0.0493020332076126,5132,0.0556205835175792,7916,0.0857935578965621,7300,0.0791173537954653,5232,0.0567043828846403,7162,0.0776217106689209,4793,0.0519465036632418,4210,0.0456279533532752,4158,0.0450643776824034,6712,0.0727446135171457,5586,0.0605410326440369,1800,0.019508388607101,3839,0.0416070577014783
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,downstream2,185468,20718,0.1117066016779174,18122,0.0977095779325813,9061,0.0488547889662906,8739,0.0471186404123622,15017,0.0809681454482714,26761,0.1442890417754006,14801,0.0798035240580585,10469,0.056446395065456,9069,0.0488979230918541,11426,0.0616063148359824,5506,0.0296870619190372,5415,0.0291964112407531,11805,0.0636497940345504,10768,0.0580585330083895,2031,0.0109506761274182,5760,0.0310565704056764
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,exon,1223353,120815,0.0987572679349296,88112,0.0720250001430494,88848,0.0726266253485298,65127,0.0532364738550524,56840,0.046462468314542,94267,0.077056254408989,101528,0.082991581334251,71640,0.0585603664682229,93441,0.0763810609039255,64270,0.0525359401579102,60412,0.0493823123824439,62370,0.0509828316111539,90899,0.0743031651534757,77551,0.063392168899737,31278,0.0255674363818129,55955,0.045739046701974
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,genome,337626036,25860898,0.076596,17755569,0.052589,20003023,0.059246,19036534,0.056383,13969703,0.041376,25787782,0.07638,22444716,0.066478,20260789,0.06001,20310047,0.060155,18979550,0.056215,22144963,0.06559,24813006,0.073493,22515363,0.066687,19940068,0.05906,21654889,0.064139,22149136,0.065603
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,intron,1995119,171001,0.0857096744605209,145770,0.0730633110105211,108372,0.0543185644565562,100676,0.050461150437643,121734,0.0610159093267118,239975,0.1202810458925006,147643,0.0740021021302488,124559,0.0624318649664506,103085,0.0516685972114946,122673,0.0614865579446639,88723,0.0444700291060332,99964,0.0501042794941053,130000,0.0651590205897492,125494,0.0629005086914615,69706,0.0349382668402235,95744,0.047989117441115
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,upstream1,185468,16205,0.0873735630944421,11817,0.0637144952228956,10189,0.0549367006707356,10412,0.0561390644208165,9485,0.0511408976211529,19700,0.1062177841999698,13116,0.070718398861259,12091,0.0651918390234434,10596,0.0571311493087756,11447,0.0617195419155865,8595,0.0463422261522203,10006,0.0539500075484719,12313,0.0663888110078288,11466,0.0618219854637996,8748,0.0471671663036211,9282,0.0500463691849807
Stenchaetothrips biformis,GCA_030522485.1_ASM3052248v1,upstream2,185468,16155,0.0871039748096706,12155,0.0655369120279509,11338,0.0611318394547846,9788,0.0527746026268682,9138,0.0492699549248387,18402,0.0992192723273017,14450,0.0779110142989626,11826,0.0637630211141544,11777,0.0634988245950784,12177,0.0656555308732503,9087,0.0489949748743718,9448,0.050941402290422,12367,0.066679966355382,11053,0.0595951862315871,7629,0.041133780490435,8678,0.046789742704941
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,downstream1,92367,8699,0.0941786568796215,6420,0.0695053428172399,7311,0.0791516450680437,5552,0.0601080472463109,4529,0.0490326631805731,6626,0.0717355765587276,6665,0.0721578052767763,5916,0.064048848614765,8021,0.0868383730120064,4901,0.0530600755681141,4655,0.0503967867311918,3634,0.0393430554202258,7218,0.0781447919711585,5539,0.0599673043402946,2576,0.0278887481459828,4105,0.0444422791689672
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,downstream2,185667,19442,0.1047143541932599,18826,0.1013965863616043,10329,0.0556318570343679,9596,0.0516839287541674,14030,0.075565393958,21321,0.1148346232771574,15477,0.0833589167703469,11106,0.0598167687311153,11926,0.0642332778576699,11152,0.0600645241211416,6117,0.0329460808867488,5047,0.0271830750752691,12788,0.0688759984272918,10649,0.0573553727910721,2342,0.0126139809443789,5519,0.0297252608164078
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,exon,1227602,102929,0.0838455786158706,74261,0.0604927329867497,102821,0.0837576022196119,80468,0.0655489319828413,46664,0.0380123199538612,63938,0.0520836557776869,92861,0.0756442234535297,78624,0.0640468164763498,109931,0.0895493816399777,66654,0.0542960992243414,71106,0.0579226817812287,57117,0.0465272946769392,99202,0.080809578348683,76980,0.0627076202221892,40890,0.0333088411390662,63156,0.0514466415010728
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,genome,1270323335,142959639,0.112538,127889538,0.100675,67666855,0.053267,71657295,0.056409,105662418,0.083178,142724011,0.112353,88055627,0.069317,73494366,0.057855,73375525,0.057761,71586268,0.056353,42166472,0.033193,37871255,0.029812,88175699,0.069412,67736648,0.053322,27110558,0.021341,42191161,0.033213
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,intron,12756730,1396571,0.1094771936068255,1285127,0.1007410990120508,676450,0.0530269120691587,669122,0.0524524701863251,1064562,0.0834510097807196,1522629,0.1193588795874805,915416,0.0717594555971632,750093,0.0587997864656538,705263,0.055285562993024,731745,0.0573614868387118,426423,0.0334272968072539,372813,0.0292248091791548,860874,0.0674839084937911,713199,0.055907665992774,217955,0.0170854913445687,448488,0.0351569720453439
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,upstream1,185667,22802,0.1228112696386541,19971,0.1075635411785616,8971,0.0483176870418545,9977,0.0537359897019933,16437,0.0885294640404595,22871,0.1231829027236934,12259,0.0660268114419902,10434,0.0561973856420365,10256,0.0552386800023698,9880,0.0532135489882423,5238,0.0282117985425519,5248,0.0282656584099489,12240,0.0659244776939359,9247,0.0498042193820118,4170,0.0224595647045516,5666,0.0305170008671438
Steromphala cineraria,GCA_916613615.1_xgSteCine2.1,upstream2,185667,19902,0.1071919080935222,16410,0.0883840423984876,11428,0.0615510564612989,10490,0.0564990008994597,12413,0.0668562533999041,18257,0.0983319599067147,13335,0.0718221331739081,10825,0.0583033064572595,12640,0.0680788723898161,10861,0.0584972019798887,7649,0.0411974125719702,6793,0.0365870079227864,13243,0.0713266223938556,9255,0.0498473072759294,5606,0.0301938416627618,6560,0.0353320730124362
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,downstream1,92268,9668,0.1047817228074738,7469,0.0809489747257987,7282,0.0789222699093943,5491,0.0595114232453288,5885,0.0637815927515498,7837,0.0849373563965838,6938,0.0751940000867039,4730,0.0512637100619933,7905,0.0856743399661854,4761,0.0515996878657822,4206,0.0455846013785928,3234,0.0350500715307582,6873,0.0744895304981141,5044,0.0546668400745654,1682,0.0182295053539688,3263,0.0353643733472059
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,downstream2,185468,20718,0.1117066016779174,16887,0.0910507472987253,11906,0.0641943623697888,10092,0.0544136993982789,13375,0.0721148661763754,18360,0.0989928181680936,14651,0.078994759203744,9827,0.05298488148899,11617,0.0626361420838096,10705,0.0577188517695775,6936,0.037397286863502,7039,0.0379526387301313,13929,0.0751019043716436,10215,0.0550768865788168,2843,0.0153287898721073,6368,0.0343347639484978
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,exon,1166778,113059,0.0968984674033963,84783,0.0726642086155206,102808,0.0881127343847758,73449,0.0629502784591413,65353,0.0560115120442792,73488,0.0629837038408334,89827,0.076987224647705,60493,0.0518461952487962,103178,0.0884298469803167,64739,0.0554852765478951,60232,0.0516225023097795,45671,0.0391428360836423,90935,0.0779368483121896,65800,0.0563946183421353,23697,0.0203097761527899,49266,0.042223970626803
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,genome,1908042125,207500218,0.10875,172581107,0.090449,105330055,0.055203,106889092,0.05602,142126044,0.074488,207262158,0.108626,133434518,0.069933,109162133,0.057212,109193035,0.057228,106794663,0.055971,73707458,0.03863,72131620,0.037804,133480682,0.069957,105347418,0.055212,49354910,0.025867,73747014,0.038651
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,intron,24425253,2534095,0.1037489765203251,2189378,0.0896358371395375,1406991,0.0576039478485647,1297811,0.0531339839141072,1751106,0.0716924406064494,2728807,0.1117207260862354,1854078,0.0759082413598745,1381586,0.05656383579732,1401487,0.0573786072963092,1391208,0.0569577723514266,991134,0.0405782490768877,931590,0.0381404442361354,1741586,0.0713026800582168,1406188,0.0575710720376161,463215,0.0189645937341979,954993,0.0390985919367959
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,upstream1,185468,19114,0.1030582095024478,16421,0.088538184484655,10377,0.0559503526214764,10142,0.0546832876830504,13556,0.0730907757672482,20335,0.1096415554165678,13315,0.0717913602346496,10531,0.0567806845385726,10999,0.0593040308840339,10536,0.0568076433670498,8052,0.0434144973796018,6979,0.0376291327884055,12371,0.0667015334181637,10459,0.0563924774085017,4831,0.026047620074622,7450,0.040168654430953
Stewartia floridana,GCA_964194395.1_xbSteFlor3.1,upstream2,185468,20124,0.1085038928548321,15568,0.0839390083464532,12052,0.0649815601613216,10213,0.0550661030474259,12169,0.0656123967476869,18626,0.100427027843078,13283,0.0716188237323958,10437,0.0562738585632022,12283,0.0662270580369659,10879,0.0586570190005823,8157,0.043980632777622,7024,0.0378717622446998,13359,0.0720285979252485,9431,0.0508497422735997,4901,0.0264250436733021,6962,0.0375374727715832
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,downstream1,92169,9288,0.1007714090420857,7027,0.0762403845110612,6596,0.0715641918649437,5290,0.0573945686727641,5670,0.0615174299384825,7069,0.0766960691772721,6030,0.0654232985060052,5500,0.059672992003819,7217,0.0783018151439204,4468,0.0484761687769206,4403,0.0477709425077846,4058,0.0440278184639086,6457,0.0700560926124835,5425,0.0588592693855851,3184,0.0345452375527563,4487,0.0486823118402065
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,downstream2,185269,18612,0.1004593321062887,20111,0.1085502701477311,9146,0.0493660569226368,9212,0.0497222956889711,17193,0.0928001986301,20646,0.1114379631778657,13601,0.0734121736502059,10907,0.0588711549152853,10116,0.0546016872763387,11397,0.0615159578774646,6541,0.035305420766561,5442,0.0293735055513874,11174,0.0603123026518197,10196,0.0550334918415924,4223,0.0227938834883331,6752,0.0364443053074178
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,exon,1224903,114303,0.0933159605291194,84865,0.0692830371057953,90179,0.0736213398122137,76509,0.0624612724436139,60185,0.0491345028953313,74330,0.0606823560722767,87341,0.0713044216562454,72906,0.0595198150384152,99318,0.0810823387647838,61870,0.0505101220259889,66660,0.0544206357564639,60599,0.0494724888419736,90699,0.0740458632234552,73392,0.059916581149691,46651,0.0380854647265946,65096,0.0531437999580374
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,genome,1130927425,108673855,0.096093,108354605,0.09581,66031762,0.058387,61821652,0.054665,92543216,0.081829,108812775,0.096216,77543840,0.068567,66217040,0.058551,66139809,0.058483,61784633,0.054632,51891711,0.045884,40543744,0.03585,77525049,0.06855,66164860,0.058505,24892640,0.022011,51986234,0.045968
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,intron,10650696,1021412,0.0959009627164271,1043405,0.0979658981910665,572106,0.0537153628269927,563268,0.0528855579015681,923623,0.0867194970169085,1149552,0.1079321013387294,724441,0.068018183975958,638722,0.059969977548885,575453,0.0540296145904455,603176,0.0566325430751192,441415,0.0414447093410609,356283,0.0334516166830787,679704,0.0638178012028509,640206,0.0601093111661435,238364,0.0223801336551151,479566,0.0450267287696503
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,upstream1,185269,18391,0.0992664719947751,17656,0.0952992675515062,10120,0.0546232775046014,10418,0.0562317495101716,15683,0.0846498874609351,18532,0.1000275275410349,11804,0.0637127636031932,10867,0.0586552526326584,10517,0.0567661076596732,10211,0.0551144551975775,7650,0.0412913115523913,6928,0.0373942753509761,11957,0.064538589834241,10514,0.0567499149884762,5726,0.0309064117580383,8295,0.0447727358597498
Sthenelais limicola,GCA_942159475.1_wpSthLimi1.1,upstream2,185269,17284,0.0932913763230761,15147,0.0817567968737349,11489,0.0620125331275064,10514,0.0567499149884762,12378,0.0668109613588889,16215,0.0875213878198727,12768,0.068916008614501,11113,0.0599830516708137,12128,0.0654615720924709,10656,0.0575163680918016,9086,0.0490422034986964,8168,0.0440872461124095,12645,0.0682521090954234,10439,0.0563450982085508,6719,0.0362661859242506,8520,0.045987186199526
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,downstream1,93258,12007,0.1287503484955714,8250,0.0884642604387827,5905,0.0633189645928499,4887,0.0524030110017371,6461,0.0692809195993909,7969,0.0854511141135345,6568,0.0704282742499303,4286,0.04595852366553,6739,0.0722618971026614,4615,0.049486371142422,4138,0.0443715284479615,4192,0.0449505672435608,6283,0.067372236162045,4149,0.0444894807952132,3112,0.0333697913315747,3697,0.0396427116172339
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,downstream2,187458,26909,0.1435468211546053,20989,0.1119664138100267,8917,0.0475679885627714,9299,0.0496057783610195,19262,0.1027536834917688,26850,0.143232083986813,11353,0.060562899422804,8021,0.0427882512349432,8799,0.0469385142271868,9831,0.0524437473994174,4862,0.0259364764373886,5237,0.0279369245377631,11012,0.0587438252835301,7875,0.0420094101078641,3615,0.01928431968761,4627,0.0246828622944873
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,exon,1254630,144353,0.1150562317177175,108980,0.086862262180882,75757,0.0603819452747025,67580,0.0538644859440631,73709,0.0587495915130357,102789,0.0819277396523277,95886,0.076425719136319,61511,0.049027203239202,88455,0.0705028574161306,62610,0.0499031587001745,61489,0.0490096681890278,63360,0.0505009445015662,89507,0.0713413516335493,59458,0.0473908642388592,43852,0.0349521372835019,55334,0.0441038393789404
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,genome,1070649161,116523084,0.108834,100316220,0.093697,56290329,0.052576,55061012,0.051428,80637373,0.075316,116753699,0.109049,68209784,0.063709,62822882,0.058677,62894215,0.058744,55100601,0.051465,47259538,0.044141,41855221,0.039093,68135817,0.06364,56253338,0.052541,35349843,0.033017,47186205,0.044073
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,intron,5474996,599243,0.1094508562198036,501771,0.0916477381901283,286771,0.052378303107436,287405,0.0524941022787961,418225,0.0763881836625999,625890,0.1143178917390989,355802,0.0649867141455445,312647,0.0571045166060395,304701,0.0556531913447973,295275,0.0539315462513579,222271,0.0405974725826283,219269,0.0400491616797528,353021,0.0644787685689633,289629,0.0529003126212329,176671,0.0322686993743922,226405,0.0413525416274276
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,upstream1,187305,23275,0.1242625664023918,17461,0.0932222845092229,8607,0.0459517898614559,10907,0.0582312271428952,14935,0.0797362590427377,23487,0.125394410186594,12315,0.0657483783134459,9952,0.0531325912282106,9199,0.0491124102399829,10199,0.0544512960145217,5360,0.0286164277515282,7093,0.037868716798804,12826,0.0684765489442353,9534,0.0509009369744534,5589,0.0298390325938976,6566,0.0350551239956221
Stomoxys calcitrans,GCA_963082655.1_idStoCalc2.1,upstream2,187458,25076,0.1337686308399748,17113,0.0912897822445561,10567,0.0563699602044191,10029,0.0534999839964151,13988,0.074619381408102,20097,0.1072080145952693,12316,0.0657000501445657,9222,0.0491950196844093,10880,0.0580396675521983,9987,0.0532759338091732,7128,0.0380245174919181,7512,0.0400729763467016,12833,0.0684580012589486,8337,0.0444739621675255,5571,0.0297186569791633,6802,0.0362854612766593
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,downstream1,88308,6732,0.0762331838565022,5230,0.0592245323187027,6567,0.0743647234678624,5293,0.0599379444670924,3660,0.0414458486207365,6237,0.0706278026905829,7389,0.0836730534039951,5248,0.0594283643610997,6600,0.0747384155455904,5193,0.0588055442315532,4805,0.0544118313176609,4774,0.0540607872446437,7293,0.0825859491778774,5644,0.0639126692938352,2616,0.0296235901617067,5027,0.056925759840558
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,downstream2,177407,13859,0.0781198036154154,12243,0.0690108056615578,11013,0.0620775955852925,9197,0.051841246399522,9269,0.0522470928430107,19029,0.1072618329603679,19613,0.110553698557554,9134,0.0514861307614693,11148,0.0628385576668339,15798,0.0890494738088125,10101,0.056936873967769,6291,0.0354608329998252,12020,0.0677538090379748,10017,0.0564633864503655,2638,0.0148697627489332,6037,0.0340290969352956
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,exon,1123388,76489,0.0680877844520326,54323,0.0483564004600369,88577,0.0788480916655688,72181,0.0642529562359576,27121,0.0241421485719982,52252,0.046512869996831,96395,0.0858073969100613,65539,0.0583404843206443,90095,0.0801993612180297,61837,0.0550450957282791,78160,0.0695752491570143,73132,0.0650995025761357,96353,0.0857700100054478,73134,0.0651012829049268,42435,0.0377741261256128,75365,0.0670872396714225
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,genome,2234690630,197892507,0.088555,153564805,0.068719,144991580,0.064882,153468535,0.068676,129665207,0.058024,196619715,0.087985,180881497,0.080943,141862123,0.063482,140823078,0.063017,152786634,0.06837,95067762,0.042542,77731283,0.034784,181537301,0.081236,146056705,0.065359,45468087,0.020346,96273811,0.043081
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,intron,17124214,1467238,0.0856820640059742,1274698,0.0744383362646601,986852,0.0576290392072885,1015710,0.0593142552411456,1044902,0.0610189758198536,1769186,0.1033148733133094,1651892,0.0964652742601791,986170,0.0575892125618145,938088,0.0547813756590521,1359858,0.0794114112332396,758961,0.0443209247443415,602474,0.0351825783069517,1294285,0.0755821551868015,1048405,0.061223539953425,261663,0.0152802925728445,663832,0.0387656916691183
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,upstream1,177483,18557,0.1045564927345154,14664,0.0826219975997701,10336,0.0582365635018565,11603,0.0653752753784869,12589,0.0709307370283351,18639,0.1050185088149287,13269,0.0747620898902993,9684,0.054562972228326,9980,0.0562307375917693,10881,0.0613072801338719,6520,0.0367359127353042,6322,0.0356203129313793,14020,0.0789934810657922,10001,0.0563490587830947,3570,0.0201146025253122,6848,0.0385839770569575
Stramonita haemastoma,GCA_030674155.1_MNHN-Sthae-1,upstream2,177489,16739,0.094310069919826,12943,0.0729228290203899,12031,0.0677844824186287,10099,0.0568993008017398,9699,0.0546456400114936,15673,0.08830406391382,14446,0.0813909594397399,10234,0.0576599113184479,11861,0.0668266765827741,11420,0.0643420155615277,8389,0.0472649009234375,8178,0.0460760948565826,13487,0.0759878076951247,10001,0.0563471539081295,5028,0.0283285161333941,7261,0.0409095774949433
Streblospio benedicti,GCA_019095985.1_ASM1909598v1,downstream1,87811,9338,0.1063420300417943,6945,0.0790903189805377,6412,0.0730204644065094,4959,0.056473562537723,5182,0.0590131076972133,7500,0.0854107116420494,6667,0.0759244286023391,4569,0.0520322055323364,6797,0.0774048809374679,4634,0.0527724316999009,3975,0.0452676771702861,3921,0.0446527200464634,6671,0.0759699809818815,4566,0.0519980412476796,2389,0.0272061586817141,3286,0.0374212797941032
